container,size,elem_size,ratio,test_duration,random_access,run_id,ops_per_second,actual_time_s,validation_checksum,peak_memory_kb,user_time_s,system_time_s,peak_memory_mb,error
unrolled_linkedlist_8,10,512,0.5,3.0,1,2,20711680.0,3.0,-1313443834,1472,2.99,0.0,1.4375,False
unrolled_linkedlist_8,10,512,0.5,3.0,1,3,19781465.41,3.0,-1185028960,1592,2.99,0.0,1.5546875,False
unrolled_linkedlist_8,10,8388608,0.5,3.0,0,1,21810677.33,3.0,-687564680,1464,2.99,0.0,1.4296875,False
unrolled_linkedlist_8,10,8388608,0.5,3.0,0,2,23525962.67,3.0,-1498200832,1580,2.99,0.0,1.54296875,False
unrolled_linkedlist_8,10,8388608,0.5,3.0,0,3,23656480.0,3.0,-911265465,1464,2.99,0.0,1.4296875,False
unrolled_linkedlist_8,10,8388608,0.5,3.0,1,1,19506826.67,3.0,1875239463,1476,2.99,0.0,1.44140625,False
unrolled_linkedlist_8,10,8388608,0.5,3.0,1,2,19035918.99,3.0,-257943917,1556,2.99,0.0,1.51953125,False
unrolled_linkedlist_8,10,8388608,0.5,3.0,1,3,18877386.67,3.0,-971117398,1480,2.99,0.0,1.4453125,False
unrolled_linkedlist_8,1000,8,0.5,3.0,0,1,4152653.03,3.0,-1605519824,1516,2.99,0.0,1.48046875,False
unrolled_linkedlist_8,1000,8,0.5,3.0,0,2,4152337.18,3.0,-1606702575,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_8,1000,8,0.5,3.0,0,3,4159491.73,3.0,-1579539893,1600,2.99,0.0,1.5625,False
unrolled_linkedlist_8,1000,8,0.5,3.0,1,1,4056719.92,3.0,-1945788076,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_8,1000,8,0.5,3.0,1,2,4034678.59,3.0,-2028596928,1580,2.99,0.0,1.54296875,False
unrolled_linkedlist_8,1000,8,0.5,3.0,1,3,4035125.33,3.0,-2026902645,1620,2.99,0.0,1.58203125,False
unrolled_linkedlist_8,1000,512,0.5,3.0,0,1,4127744.0,3.0,-1699252804,1508,2.99,0.0,1.47265625,False
unrolled_linkedlist_8,1000,512,0.5,3.0,0,2,4150132.93,3.0,-1615181277,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_8,1000,512,0.5,3.0,0,3,4165866.67,3.0,-1555925012,1604,2.99,0.0,1.56640625,False
unrolled_linkedlist_8,1000,512,0.5,3.0,1,1,4051269.26,3.0,-1966122314,1524,2.99,0.0,1.48828125,False
unrolled_linkedlist_8,1000,512,0.5,3.0,1,2,4036512.0,3.0,-2021604126,1596,2.99,0.0,1.55859375,False
unrolled_linkedlist_8,1000,512,0.5,3.0,1,3,4056442.59,3.0,-1946845918,1608,2.99,0.0,1.5703125,False
unrolled_linkedlist_8,100000,8,0.5,3.0,0,1,29194.63,3.001,0,2960,3.0,0.0,2.890625,False
unrolled_linkedlist_8,100000,8,0.5,3.0,0,2,29211.29,3.002,0,2940,2.99,0.0,2.87109375,False
unrolled_linkedlist_8,100000,8,0.5,3.0,0,3,29190.3,3.002,0,3052,2.99,0.0,2.98046875,False
unrolled_linkedlist_8,100000,8,0.5,3.0,1,1,17500.64,3.002,7922830,3552,3.0,0.0,3.46875,False
unrolled_linkedlist_8,100000,8,0.5,3.0,1,2,17562.5,3.001,7944296,3560,3.0,0.0,3.4765625,False
unrolled_linkedlist_8,100000,8,0.5,3.0,1,3,17546.85,3.002,7936124,3468,3.0,0.0,3.38671875,False
unrolled_linkedlist_8,100000,512,0.5,3.0,0,1,29156.87,3.002,0,3024,2.99,0.0,2.953125,False
unrolled_linkedlist_8,100000,512,0.5,3.0,0,2,29184.94,3.001,0,3020,2.99,0.0,2.94921875,False
unrolled_linkedlist_8,100000,512,0.5,3.0,0,3,29079.39,3.001,0,2952,2.99,0.0,2.8828125,False
unrolled_linkedlist_8,100000,512,0.5,3.0,1,1,17607.3,3.001,7598730,3572,2.99,0.0,3.48828125,False
unrolled_linkedlist_8,100000,512,0.5,3.0,1,2,17620.05,3.002,7610557,3452,3.0,0.0,3.37109375,False
unrolled_linkedlist_8,100000,512,0.5,3.0,1,3,17604.38,3.001,7797519,3532,3.0,0.0,3.44921875,False
unrolled_linkedlist_8,10000000,8,0.5,3.0,0,1,28403.37,3.001,0,128960,3.43,0.05,125.9375,False
unrolled_linkedlist_8,10000000,8,0.5,3.0,0,2,28456.17,3.0,0,128956,3.43,0.04,125.93359375,False
unrolled_linkedlist_8,10000000,8,0.5,3.0,0,3,28401.0,3.002,0,128940,3.44,0.05,125.91796875,False
unrolled_linkedlist_8,10000000,8,0.5,3.0,1,1,150.65,3.186,0,167236,3.92,0.06,163.31640625,False
unrolled_linkedlist_8,10000000,8,0.5,3.0,1,2,151.58,3.167,0,167332,3.89,0.06,163.41015625,False
unrolled_linkedlist_8,10000000,8,0.5,3.0,1,3,150.34,3.193,0,167328,3.94,0.06,163.40625,False
unrolled_linkedlist_8,10000000,512,0.5,3.0,0,1,28408.59,3.001,0,128684,3.43,0.05,125.66796875,False
unrolled_linkedlist_8,10000000,512,0.5,3.0,0,2,28393.28,3.0,0,128676,3.44,0.05,125.66015625,False
unrolled_linkedlist_8,10000000,512,0.5,3.0,0,3,28385.42,3.002,0,128596,3.45,0.04,125.58203125,False
unrolled_linkedlist_8,10000000,512,0.5,3.0,1,1,149.79,3.205,0,167256,3.93,0.05,163.3359375,False
unrolled_linkedlist_8,10000000,512,0.5,3.0,1,2,151.79,3.162,0,167400,3.9,0.05,163.4765625,False
unrolled_linkedlist_8,10000000,512,0.5,3.0,1,3,149.94,3.201,0,167328,3.93,0.06,163.40625,False
unrolled_linkedlist_16,10,8,0.0,3.0,0,1,30771168.0,3.0,0,1576,2.99,0.0,1.5390625,False
unrolled_linkedlist_16,10,8,0.0,3.0,0,2,30754368.0,3.0,0,1576,2.99,0.0,1.5390625,False
unrolled_linkedlist_16,10,8,0.0,3.0,0,3,30780800.0,3.0,0,1480,2.99,0.0,1.4453125,False
unrolled_linkedlist_16,10,8,0.0,3.0,1,1,24809250.4,3.0,0,1572,2.99,0.0,1.53515625,False
unrolled_linkedlist_16,10,8,0.0,3.0,1,2,24934197.33,3.0,0,1456,2.99,0.0,1.421875,False
unrolled_linkedlist_16,10,8,0.0,3.0,1,3,24806624.0,3.0,0,1624,2.99,0.0,1.5859375,False
unrolled_linkedlist_16,10,512,0.0,3.0,0,1,30607989.33,3.0,0,1468,2.99,0.0,1.43359375,False
unrolled_linkedlist_16,10,512,0.0,3.0,0,2,30779093.33,3.0,0,1500,2.99,0.0,1.46484375,False
unrolled_linkedlist_16,10,512,0.0,3.0,0,3,30601482.67,3.0,0,1616,2.99,0.0,1.578125,False
unrolled_linkedlist_16,10,512,0.0,3.0,1,1,24895597.03,3.0,0,1576,2.99,0.0,1.5390625,False
unrolled_linkedlist_16,10,512,0.0,3.0,1,2,24736034.42,3.0,0,1464,2.99,0.0,1.4296875,False
unrolled_linkedlist_16,10,512,0.0,3.0,1,3,24878165.33,3.0,0,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,10,8388608,0.0,3.0,0,1,30704757.33,3.0,0,1572,2.99,0.0,1.53515625,False
unrolled_linkedlist_16,10,8388608,0.0,3.0,0,2,30744853.33,3.0,0,1572,2.99,0.0,1.53515625,False
unrolled_linkedlist_16,10,8388608,0.0,3.0,0,3,30426827.19,3.0,0,1480,2.99,0.0,1.4453125,False
unrolled_linkedlist_16,10,8388608,0.0,3.0,1,1,24889504.0,3.0,0,1552,2.99,0.0,1.515625,False
unrolled_linkedlist_16,10,8388608,0.0,3.0,1,2,24790592.0,3.0,0,1472,2.99,0.0,1.4375,False
unrolled_linkedlist_16,10,8388608,0.0,3.0,1,3,24898818.37,3.0,0,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,1000,8,0.0,3.0,0,1,12029062.66,3.0,0,1464,2.99,0.0,1.4296875,False
unrolled_linkedlist_16,1000,8,0.0,3.0,0,2,11934528.0,3.0,0,1656,2.99,0.0,1.6171875,False
unrolled_linkedlist_16,1000,8,0.0,3.0,0,3,12044501.33,3.0,0,1592,2.99,0.0,1.5546875,False
unrolled_linkedlist_16,1000,8,0.0,3.0,1,1,9987460.01,3.0,0,1512,2.99,0.0,1.4765625,False
unrolled_linkedlist_16,1000,8,0.0,3.0,1,2,9997138.0,3.0,0,1604,2.99,0.0,1.56640625,False
unrolled_linkedlist_16,1000,8,0.0,3.0,1,3,9984839.34,3.0,0,1484,2.99,0.0,1.44921875,False
unrolled_linkedlist_16,1000,512,0.0,3.0,0,1,11983153.34,3.0,0,1600,2.99,0.0,1.5625,False
unrolled_linkedlist_16,1000,512,0.0,3.0,0,2,11885557.33,3.0,0,1480,2.99,0.0,1.4453125,False
unrolled_linkedlist_16,1000,512,0.0,3.0,0,3,11985816.01,3.0,0,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,1000,512,0.0,3.0,1,1,10036686.64,3.0,0,1484,2.99,0.0,1.44921875,False
unrolled_linkedlist_16,1000,512,0.0,3.0,1,2,9981276.67,3.0,0,1580,2.99,0.0,1.54296875,False
unrolled_linkedlist_16,1000,512,0.0,3.0,1,3,10031196.66,3.0,0,1632,2.99,0.0,1.59375,False
unrolled_linkedlist_16,100000,8,0.0,3.0,0,1,56040.52,3.0,0,2240,2.99,0.0,2.1875,False
unrolled_linkedlist_16,100000,8,0.0,3.0,0,2,56115.32,3.001,0,2312,2.99,0.0,2.2578125,False
unrolled_linkedlist_16,100000,8,0.0,3.0,0,3,55633.2,3.0,0,2144,2.99,0.0,2.09375,False
unrolled_linkedlist_16,100000,8,0.0,3.0,1,1,48131.05,3.0,0,2816,2.99,0.0,2.75,False
unrolled_linkedlist_16,100000,8,0.0,3.0,1,2,47699.93,3.0,0,2660,2.99,0.0,2.59765625,False
unrolled_linkedlist_16,100000,8,0.0,3.0,1,3,47754.36,3.0,0,2820,2.99,0.0,2.75390625,False
unrolled_linkedlist_16,100000,512,0.0,3.0,0,1,56059.36,3.001,0,2264,2.99,0.0,2.2109375,False
unrolled_linkedlist_16,100000,512,0.0,3.0,0,2,56022.29,3.001,0,2232,2.99,0.0,2.1796875,False
unrolled_linkedlist_16,100000,512,0.0,3.0,0,3,56206.78,3.001,0,2148,2.99,0.0,2.09765625,False
unrolled_linkedlist_16,100000,512,0.0,3.0,1,1,47017.12,3.0,0,2680,2.99,0.0,2.6171875,False
unrolled_linkedlist_16,100000,512,0.0,3.0,1,2,47606.54,3.001,0,2780,2.99,0.0,2.71484375,False
unrolled_linkedlist_16,100000,512,0.0,3.0,1,3,47203.1,3.0,0,2764,2.99,0.0,2.69921875,False
unrolled_linkedlist_16,10000000,8,0.0,3.0,0,1,41799.73,3.001,0,89332,3.11,0.03,87.23828125,False
unrolled_linkedlist_16,10000000,8,0.0,3.0,0,2,41747.9,3.0,0,89348,3.11,0.03,87.25390625,False
unrolled_linkedlist_16,10000000,8,0.0,3.0,0,3,41972.05,3.0,0,89356,3.11,0.03,87.26171875,False
unrolled_linkedlist_16,10000000,8,0.0,3.0,1,1,155.04,3.096,0,128260,3.51,0.03,125.25390625,False
unrolled_linkedlist_16,10000000,8,0.0,3.0,1,2,154.95,3.098,0,128224,3.51,0.04,125.21875,False
unrolled_linkedlist_16,10000000,8,0.0,3.0,1,3,154.53,3.106,0,128152,3.52,0.03,125.1484375,False
unrolled_linkedlist_16,10000000,512,0.0,3.0,0,1,41879.63,3.001,0,89248,3.11,0.03,87.15625,False
unrolled_linkedlist_16,10000000,512,0.0,3.0,0,2,41737.2,3.001,0,89160,3.1,0.04,87.0703125,False
unrolled_linkedlist_16,10000000,512,0.0,3.0,0,3,41835.43,3.001,0,89148,3.1,0.04,87.05859375,False
unrolled_linkedlist_16,10000000,512,0.0,3.0,1,1,152.07,3.156,0,128164,3.58,0.03,125.16015625,False
unrolled_linkedlist_16,10000000,512,0.0,3.0,1,2,152.28,3.152,0,128248,3.57,0.03,125.2421875,False
unrolled_linkedlist_16,10000000,512,0.0,3.0,1,3,154.91,3.099,0,128244,3.52,0.03,125.23828125,False
unrolled_linkedlist_16,10,8,0.01,3.0,0,1,30584565.33,3.0,0,1596,2.99,0.0,1.55859375,False
unrolled_linkedlist_16,10,8,0.01,3.0,0,2,30561728.0,3.0,0,1452,2.99,0.0,1.41796875,False
unrolled_linkedlist_16,10,8,0.01,3.0,0,3,30747253.33,3.0,0,1464,2.99,0.0,1.4296875,False
unrolled_linkedlist_16,10,8,0.01,3.0,1,1,24713120.0,3.0,0,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,10,8,0.01,3.0,1,2,24901173.33,3.0,0,1564,2.99,0.0,1.52734375,False
unrolled_linkedlist_16,10,8,0.01,3.0,1,3,24892693.33,3.0,0,1552,2.99,0.0,1.515625,False
unrolled_linkedlist_16,10,512,0.01,3.0,0,1,30506592.0,3.0,0,1460,2.99,0.0,1.42578125,False
unrolled_linkedlist_16,10,512,0.01,3.0,0,2,30153621.33,3.0,0,1500,2.99,0.0,1.46484375,False
unrolled_linkedlist_16,10,512,0.01,3.0,0,3,30664768.0,3.0,0,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,10,512,0.01,3.0,1,1,24827029.33,3.0,0,1580,2.99,0.0,1.54296875,False
unrolled_linkedlist_16,10,512,0.01,3.0,1,2,24936119.69,3.0,0,1576,2.99,0.0,1.5390625,False
unrolled_linkedlist_16,10,512,0.01,3.0,1,3,24915264.0,3.0,0,1552,2.99,0.0,1.515625,False
unrolled_linkedlist_16,10,8388608,0.01,3.0,0,1,30565802.67,3.0,0,1620,2.99,0.0,1.58203125,False
unrolled_linkedlist_16,10,8388608,0.01,3.0,0,2,30718496.0,3.0,0,1496,2.99,0.0,1.4609375,False
unrolled_linkedlist_16,10,8388608,0.01,3.0,0,3,30574250.67,3.0,0,1612,2.99,0.0,1.57421875,False
unrolled_linkedlist_16,10,8388608,0.01,3.0,1,1,25002626.33,3.0,0,1500,2.99,0.0,1.46484375,False
unrolled_linkedlist_16,10,8388608,0.01,3.0,1,2,24992448.0,3.0,0,1456,2.99,0.0,1.421875,False
unrolled_linkedlist_16,10,8388608,0.01,3.0,1,3,24875264.0,3.0,0,1580,2.99,0.0,1.54296875,False
unrolled_linkedlist_16,1000,8,0.01,3.0,0,1,7691488.0,3.0,1246564771,1636,2.99,0.0,1.59765625,False
unrolled_linkedlist_16,1000,8,0.01,3.0,0,2,7712162.95,3.0,1396856101,1476,2.99,0.0,1.44140625,False
unrolled_linkedlist_16,1000,8,0.01,3.0,0,3,7672893.88,3.0,1104465163,1484,2.99,0.0,1.44921875,False
unrolled_linkedlist_16,1000,8,0.01,3.0,1,1,6532832.0,3.0,1231565863,1480,2.99,0.0,1.4453125,False
unrolled_linkedlist_16,1000,8,0.01,3.0,1,2,6762105.24,3.0,-1332469832,1616,2.99,0.0,1.578125,False
unrolled_linkedlist_16,1000,8,0.01,3.0,1,3,6553796.11,3.0,1387366842,1496,2.99,0.0,1.4609375,False
unrolled_linkedlist_16,1000,512,0.01,3.0,0,1,7268795.15,3.0,-1974522021,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,1000,512,0.01,3.0,0,2,7236878.1,3.0,2082600888,1512,2.99,0.0,1.4765625,False
unrolled_linkedlist_16,1000,512,0.01,3.0,0,3,7228061.59,3.0,2016835963,1568,2.99,0.0,1.53125,False
unrolled_linkedlist_16,1000,512,0.01,3.0,1,1,6796411.47,3.0,-1079392758,1496,2.99,0.0,1.4609375,False
unrolled_linkedlist_16,1000,512,0.01,3.0,1,2,6757397.33,3.0,-1367537666,1488,2.99,0.0,1.453125,False
unrolled_linkedlist_16,1000,512,0.01,3.0,1,3,6794024.4,3.0,-1096995136,1492,2.99,0.0,1.45703125,False
unrolled_linkedlist_16,100000,8,0.01,3.0,0,1,53554.37,3.0,73130093,2620,2.99,0.0,2.55859375,False
unrolled_linkedlist_16,100000,8,0.01,3.0,0,2,52862.7,3.001,70602494,2436,2.99,0.0,2.37890625,False
unrolled_linkedlist_16,100000,8,0.01,3.0,0,3,53658.71,3.0,73553866,2428,2.99,0.0,2.37109375,False
unrolled_linkedlist_16,100000,8,0.01,3.0,1,1,42762.04,3.0,79254270,2904,2.99,0.0,2.8359375,False
unrolled_linkedlist_16,100000,8,0.01,3.0,1,2,43049.88,3.001,80456527,2792,2.99,0.0,2.7265625,False
unrolled_linkedlist_16,100000,8,0.01,3.0,1,3,42829.9,3.001,79602520,2772,2.99,0.0,2.70703125,False
unrolled_linkedlist_16,100000,512,0.01,3.0,0,1,54480.85,3.001,78518983,2232,2.99,0.0,2.1796875,False
unrolled_linkedlist_16,100000,512,0.01,3.0,0,2,54216.75,3.0,77616946,2296,2.99,0.0,2.2421875,False
unrolled_linkedlist_16,100000,512,0.01,3.0,0,3,53795.08,3.0,79138148,2288,2.99,0.0,2.234375,False
unrolled_linkedlist_16,100000,512,0.01,3.0,1,1,42653.67,3.0,79630572,2772,2.99,0.0,2.70703125,False
unrolled_linkedlist_16,100000,512,0.01,3.0,1,2,43192.37,3.001,81647653,2832,2.99,0.0,2.765625,False
unrolled_linkedlist_16,100000,512,0.01,3.0,1,3,42823.58,3.0,80220087,2788,2.99,0.0,2.72265625,False
unrolled_linkedlist_16,10000000,8,0.01,3.0,0,1,41053.94,3.001,0,89336,3.24,0.03,87.2421875,False
unrolled_linkedlist_16,10000000,8,0.01,3.0,0,2,41002.41,3.001,0,89276,3.25,0.02,87.18359375,False
unrolled_linkedlist_16,10000000,8,0.01,3.0,0,3,40958.99,3.001,0,89256,3.24,0.03,87.1640625,False
unrolled_linkedlist_16,10000000,8,0.01,3.0,1,1,158.81,3.023,0,128168,3.56,0.04,125.1640625,False
unrolled_linkedlist_16,10000000,8,0.01,3.0,1,2,159.19,3.015,0,128240,3.57,0.03,125.234375,False
unrolled_linkedlist_16,10000000,8,0.01,3.0,1,3,159.09,3.017,0,128152,3.56,0.04,125.1484375,False
unrolled_linkedlist_16,10000000,512,0.01,3.0,0,1,40896.74,3.002,0,89360,3.23,0.04,87.265625,False
unrolled_linkedlist_16,10000000,512,0.01,3.0,0,2,40928.3,3.001,0,89356,3.24,0.03,87.26171875,False
unrolled_linkedlist_16,10000000,512,0.01,3.0,0,3,40881.75,3.001,0,89416,3.23,0.04,87.3203125,False
unrolled_linkedlist_16,10000000,512,0.01,3.0,1,1,158.48,3.029,0,128260,3.57,0.03,125.25390625,False
unrolled_linkedlist_16,10000000,512,0.01,3.0,1,2,159.38,3.012,0,128252,3.54,0.05,125.24609375,False
unrolled_linkedlist_16,10000000,512,0.01,3.0,1,3,159.14,3.016,0,128280,3.56,0.03,125.2734375,False
unrolled_linkedlist_16,10,8,0.1,3.0,0,1,30752746.67,3.0,0,1576,2.99,0.0,1.5390625,False
unrolled_linkedlist_16,10,8,0.1,3.0,0,2,29978602.67,3.0,0,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,10,8,0.1,3.0,0,3,30377749.33,3.0,0,1576,2.99,0.0,1.5390625,False
unrolled_linkedlist_16,10,8,0.1,3.0,1,1,24936256.0,3.0,0,1560,2.99,0.0,1.5234375,False
unrolled_linkedlist_16,10,8,0.1,3.0,1,2,24891754.67,3.0,0,1652,2.99,0.0,1.61328125,False
unrolled_linkedlist_16,10,8,0.1,3.0,1,3,24890967.7,3.0,0,1472,2.99,0.0,1.4375,False
unrolled_linkedlist_16,10,512,0.1,3.0,0,1,30533418.67,3.0,0,1652,2.99,0.0,1.61328125,False
unrolled_linkedlist_16,10,512,0.1,3.0,0,2,30618965.33,3.0,0,1560,2.99,0.0,1.5234375,False
unrolled_linkedlist_16,10,512,0.1,3.0,0,3,30721600.0,3.0,0,1580,2.99,0.0,1.54296875,False
unrolled_linkedlist_16,10,512,0.1,3.0,1,1,24915776.0,3.0,0,1460,2.99,0.0,1.42578125,False
unrolled_linkedlist_16,10,512,0.1,3.0,1,2,24803936.0,3.0,0,1456,2.99,0.0,1.421875,False
unrolled_linkedlist_16,10,512,0.1,3.0,1,3,24898261.33,3.0,0,1472,2.99,0.0,1.4375,False
unrolled_linkedlist_16,10,8388608,0.1,3.0,0,1,30638741.33,3.0,0,1464,2.99,0.0,1.4296875,False
unrolled_linkedlist_16,10,8388608,0.1,3.0,0,2,30723968.0,3.0,0,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,10,8388608,0.1,3.0,0,3,30750624.0,3.0,0,1456,2.99,0.0,1.421875,False
unrolled_linkedlist_16,10,8388608,0.1,3.0,1,1,24822122.67,3.0,0,1652,2.99,0.0,1.61328125,False
unrolled_linkedlist_16,10,8388608,0.1,3.0,1,2,24802933.33,3.0,0,1572,2.99,0.0,1.53515625,False
unrolled_linkedlist_16,10,8388608,0.1,3.0,1,3,24894442.67,3.0,0,1564,2.99,0.0,1.52734375,False
unrolled_linkedlist_16,1000,8,0.1,3.0,0,1,8221714.59,3.0,-316496366,1668,2.99,0.0,1.62890625,False
unrolled_linkedlist_16,1000,8,0.1,3.0,0,2,8276538.48,3.0,52821746,1596,2.99,0.0,1.55859375,False
unrolled_linkedlist_16,1000,8,0.1,3.0,0,3,8214194.6,3.0,-366400686,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,1000,8,0.1,3.0,1,1,6209709.05,3.0,-1064844147,1488,2.99,0.0,1.453125,False
unrolled_linkedlist_16,1000,8,0.1,3.0,1,2,6380337.08,3.0,85646288,1600,2.99,0.0,1.5625,False
unrolled_linkedlist_16,1000,8,0.1,3.0,1,3,6297420.94,3.0,-473500821,1508,2.99,0.0,1.47265625,False
unrolled_linkedlist_16,1000,512,0.1,3.0,0,1,8242266.51,3.0,-177504491,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,1000,512,0.1,3.0,0,2,8236794.51,3.0,-214449177,1636,2.99,0.0,1.59765625,False
unrolled_linkedlist_16,1000,512,0.1,3.0,0,3,8262845.25,3.0,-39826910,1564,2.99,0.0,1.52734375,False
unrolled_linkedlist_16,1000,512,0.1,3.0,1,1,6386956.82,3.0,130945761,1584,2.99,0.0,1.546875,False
unrolled_linkedlist_16,1000,512,0.1,3.0,1,2,6374837.33,3.0,49070386,1500,2.99,0.0,1.46484375,False
unrolled_linkedlist_16,1000,512,0.1,3.0,1,3,6182690.42,3.0,-1218289098,1504,2.99,0.0,1.46875,False
unrolled_linkedlist_16,100000,8,0.1,3.0,0,1,34928.94,3.0,0,2560,2.99,0.0,2.5,False
unrolled_linkedlist_16,100000,8,0.1,3.0,0,2,34961.87,3.0,0,2480,2.99,0.0,2.421875,False
unrolled_linkedlist_16,100000,8,0.1,3.0,0,3,35076.83,3.0,0,2568,2.99,0.0,2.5078125,False
unrolled_linkedlist_16,100000,8,0.1,3.0,1,1,28026.4,3.001,33285569,3028,2.99,0.0,2.95703125,False
unrolled_linkedlist_16,100000,8,0.1,3.0,1,2,27943.59,3.0,33064368,3044,2.99,0.0,2.97265625,False
unrolled_linkedlist_16,100000,8,0.1,3.0,1,3,28133.5,3.001,33485106,3024,2.99,0.0,2.953125,False
unrolled_linkedlist_16,100000,512,0.1,3.0,0,1,34942.93,3.001,0,2592,2.99,0.0,2.53125,False
unrolled_linkedlist_16,100000,512,0.1,3.0,0,2,34816.69,3.002,0,2628,2.99,0.0,2.56640625,False
unrolled_linkedlist_16,100000,512,0.1,3.0,0,3,34746.21,3.001,0,2592,2.99,0.0,2.53125,False
unrolled_linkedlist_16,100000,512,0.1,3.0,1,1,28057.32,3.001,33818408,3064,2.99,0.0,2.9921875,False
unrolled_linkedlist_16,100000,512,0.1,3.0,1,2,27954.99,3.0,33580628,3116,2.99,0.0,3.04296875,False
unrolled_linkedlist_16,100000,512,0.1,3.0,1,3,28001.69,3.001,33711093,3120,2.99,0.0,3.046875,False
unrolled_linkedlist_16,10000000,8,0.1,3.0,0,1,37026.18,3.002,0,89536,3.27,0.04,87.4375,False
unrolled_linkedlist_16,10000000,8,0.1,3.0,0,2,37129.81,3.0,0,89604,3.27,0.03,87.50390625,False
unrolled_linkedlist_16,10000000,8,0.1,3.0,0,3,36960.02,3.002,0,89636,3.28,0.03,87.53515625,False
unrolled_linkedlist_16,10000000,8,0.1,3.0,1,1,160.54,3.189,0,128328,3.76,0.04,125.3203125,False
unrolled_linkedlist_16,10000000,8,0.1,3.0,1,2,159.12,3.017,0,128260,3.6,0.04,125.25390625,False
unrolled_linkedlist_16,10000000,8,0.1,3.0,1,3,159.02,3.018,0,128260,3.59,0.04,125.25390625,False
unrolled_linkedlist_16,10000000,512,0.1,3.0,0,1,37105.0,3.001,0,89512,3.27,0.03,87.4140625,False
unrolled_linkedlist_16,10000000,512,0.1,3.0,0,2,37095.4,3.001,0,89576,3.3,0.03,87.4765625,False
unrolled_linkedlist_16,10000000,512,0.1,3.0,0,3,37026.27,3.001,0,89576,3.3,0.03,87.4765625,False
unrolled_linkedlist_16,10000000,512,0.1,3.0,1,1,160.59,3.188,0,128256,3.76,0.04,125.25,False
unrolled_linkedlist_16,10000000,512,0.1,3.0,1,2,159.17,3.016,0,128148,3.6,0.05,125.14453125,False
unrolled_linkedlist_16,10000000,512,0.1,3.0,1,3,158.97,3.019,0,128148,3.62,0.03,125.14453125,False
unrolled_linkedlist_16,10,8,0.5,3.0,0,1,25448149.33,3.0,-1427523149,1592,2.99,0.0,1.5546875,False
unrolled_linkedlist_16,10,8,0.5,3.0,0,2,25322400.0,3.0,-1994611357,1620,2.99,0.0,1.58203125,False
unrolled_linkedlist_16,10,8,0.5,3.0,0,3,25324812.89,3.0,-1983815311,1592,2.99,0.0,1.5546875,False
unrolled_linkedlist_16,10,8,0.5,3.0,1,1,20741653.33,3.0,735838250,1468,2.99,0.0,1.43359375,False
unrolled_linkedlist_16,10,8,0.5,3.0,1,2,21026787.66,3.0,1689375697,1592,2.99,0.0,1.5546875,False
unrolled_linkedlist_16,10,8,0.5,3.0,1,3,20927690.67,3.0,1357474809,1580,2.99,0.0,1.54296875,False
unrolled_linkedlist_16,10,512,0.5,3.0,0,1,24870122.67,3.0,258666029,1480,2.99,0.0,1.4453125,False
unrolled_linkedlist_16,10,512,0.5,3.0,0,2,25351360.0,3.0,-1878764424,1556,2.99,0.0,1.51953125,False
unrolled_linkedlist_16,10,512,0.5,3.0,0,3,24561303.81,3.0,-1140988033,1456,2.99,0.0,1.421875,False
unrolled_linkedlist_16,10,512,0.5,3.0,1,1,20969806.34,3.0,-104014117,1648,2.99,0.0,1.609375,False
unrolled_linkedlist_16,10,512,0.5,3.0,1,2,20542794.67,3.0,-239632022,1472,2.99,0.0,1.4375,False
unrolled_linkedlist_16,10,512,0.5,3.0,1,3,20955317.33,3.0,1566534451,1580,2.99,0.0,1.54296875,False
unrolled_linkedlist_16,10,8388608,0.5,3.0,0,1,25438986.67,3.0,-1524653209,1568,2.99,0.0,1.53125,False
unrolled_linkedlist_16,10,8388608,0.5,3.0,0,2,25299754.67,3.0,2141863320,1620,2.99,0.0,1.58203125,False
unrolled_linkedlist_16,10,8388608,0.5,3.0,0,3,25450314.67,3.0,-1486733189,1568,2.99,0.0,1.53125,False
unrolled_linkedlist_16,10,8388608,0.5,3.0,1,1,21147064.95,3.0,657342237,1568,2.99,0.0,1.53125,False
unrolled_linkedlist_16,10,8388608,0.5,3.0,1,2,21206538.67,3.0,925065947,1500,2.99,0.0,1.46484375,False
unrolled_linkedlist_16,10,8388608,0.5,3.0,1,3,20803904.0,3.0,-884231758,1456,2.99,0.0,1.421875,False
unrolled_linkedlist_16,1000,8,0.5,3.0,0,1,7194081.07,3.0,1223178394,1592,2.99,0.0,1.5546875,False
unrolled_linkedlist_16,1000,8,0.5,3.0,0,2,7228192.0,3.0,1350815522,1600,2.99,0.0,1.5625,False
