container,size,elem_size,ratio,test_duration,random_access,run_id,ops_per_second,actual_time_s,validation_checksum,peak_memory_kb,user_time_s,system_time_s,peak_memory_mb,error
unrolled_linkedlist_64,10,512,0.5,3.0,1,1,35294485.33,3.0,1016732806,1720,3.01,0.0,1.6796875,False
unrolled_linkedlist_64,10,512,0.5,3.0,1,2,29613984.0,3.0,-1180098491,1716,2.96,0.02,1.67578125,False
unrolled_linkedlist_64,10,8388608,0.5,3.0,0,0,36953081.27,3.0,-1262915474,1700,3.01,0.0,1.66015625,False
unrolled_linkedlist_64,10,8388608,0.5,3.0,0,1,34989408.0,3.0,-1503060955,1720,2.99,0.01,1.6796875,False
unrolled_linkedlist_64,10,8388608,0.5,3.0,0,2,35683264.0,3.0,1612661473,1764,2.97,0.02,1.72265625,False
unrolled_linkedlist_64,10,8388608,0.5,3.0,1,0,29850633.26,3.001,-159402567,1772,3.01,0.01,1.73046875,False
unrolled_linkedlist_64,10,8388608,0.5,3.0,1,1,30442304.0,3.0,-2024746569,1760,3.01,0.0,1.71875,False
unrolled_linkedlist_64,10000000,8,0.1,3.0,1,1,1849.93,3.01,0,99120,3.72,0.04,96.796875,False
unrolled_linkedlist_64,10,8388608,0.5,3.0,1,2,35341130.67,3.0,1209383406,1712,2.93,0.02,1.671875,False
unrolled_linkedlist_64,10000000,8,0.1,3.0,1,0,1719.1,3.016,0,99104,3.85,0.05,96.78125,False
unrolled_linkedlist_64,10000000,8,0.1,3.0,1,2,1362.83,3.006,0,99348,3.93,0.06,97.01953125,False
unrolled_linkedlist_64,1000,8,0.5,3.0,0,1,20281635.91,3.0,268181673,1752,2.96,0.01,1.7109375,False
unrolled_linkedlist_64,1000,8,0.5,3.0,0,0,17851190.31,3.0,87429134,1760,3.0,0.0,1.71875,False
unrolled_linkedlist_64,1000,8,0.5,3.0,1,0,16847626.67,3.0,-1422018042,1804,3.0,0.0,1.76171875,False
unrolled_linkedlist_64,1000,8,0.5,3.0,0,2,19316132.23,3.0,1073914698,1760,2.99,0.01,1.71875,False
unrolled_linkedlist_64,1000,8,0.5,3.0,1,1,17584661.33,3.0,1333240120,1772,2.97,0.0,1.73046875,False
unrolled_linkedlist_64,1000,8,0.5,3.0,1,2,18313205.33,3.0,-238913205,1772,3.0,0.0,1.73046875,False
unrolled_linkedlist_64,1000,512,0.5,3.0,0,0,20215028.59,3.0,30795954,1716,2.98,0.01,1.67578125,False
unrolled_linkedlist_64,1000,512,0.5,3.0,0,1,17514113.69,3.0,-1125343126,1736,2.99,0.02,1.6953125,False
unrolled_linkedlist_64,1000,512,0.5,3.0,0,2,19671940.11,3.0,-1934197648,1764,3.01,0.0,1.72265625,False
unrolled_linkedlist_64,1000,512,0.5,3.0,1,0,14457226.67,3.0,-1776219080,1788,2.97,0.01,1.74609375,False
unrolled_linkedlist_64,1000,512,0.5,3.0,1,1,17670500.78,3.0,1652691637,1716,3.01,0.0,1.67578125,False
unrolled_linkedlist_64,1000,512,0.5,3.0,1,2,17443578.19,3.0,1106173047,1776,3.0,0.01,1.734375,False
unrolled_linkedlist_64,100000,8,0.5,3.0,0,0,172022.2,3.0,399509250,2728,3.0,0.02,2.6640625,False
unrolled_linkedlist_64,100000,8,0.5,3.0,0,1,214413.4,3.0,555221972,2696,3.02,0.0,2.6328125,False
unrolled_linkedlist_64,100000,8,0.5,3.0,0,2,173513.71,3.0,404838667,2684,3.0,0.02,2.62109375,False
unrolled_linkedlist_64,100000,8,0.5,3.0,1,0,181251.84,3.0,444361092,3156,3.02,0.0,3.08203125,False
unrolled_linkedlist_64,100000,8,0.5,3.0,1,1,143397.74,3.001,315840634,3216,2.97,0.01,3.140625,False
unrolled_linkedlist_64,100000,8,0.5,3.0,1,2,138362.51,3.0,299127908,3164,2.98,0.0,3.08984375,False
unrolled_linkedlist_64,100000,512,0.5,3.0,0,0,211380.49,3.0,544059872,2720,2.98,0.0,2.65625,False
unrolled_linkedlist_64,100000,512,0.5,3.0,0,1,211317.01,3.0,543877849,2736,3.01,0.0,2.671875,False
unrolled_linkedlist_64,100000,512,0.5,3.0,0,2,221558.84,3.0,581333476,2700,2.98,0.0,2.63671875,False
unrolled_linkedlist_64,100000,512,0.5,3.0,1,0,159945.07,3.0,371114072,3208,2.91,0.03,3.1328125,False
unrolled_linkedlist_64,100000,512,0.5,3.0,1,1,163308.35,3.0,382720864,3176,3.0,0.01,3.1015625,False
unrolled_linkedlist_64,100000,512,0.5,3.0,1,2,156969.19,3.0,360829568,3204,3.01,0.0,3.12890625,False
unrolled_linkedlist_128,10,8,0.0,3.0,0,0,45802560.0,3.0,0,1716,2.99,0.0,1.67578125,False
unrolled_linkedlist_128,10,8,0.0,3.0,0,1,42568832.0,3.0,0,1772,2.97,0.0,1.73046875,False
unrolled_linkedlist_128,10,8,0.0,3.0,0,2,38899018.67,3.0,0,1792,2.98,0.0,1.75,False
unrolled_linkedlist_128,10,8,0.0,3.0,1,0,31702080.0,3.0,0,1724,2.97,0.0,1.68359375,False
unrolled_linkedlist_128,10,8,0.0,3.0,1,1,36216021.33,3.0,0,1752,2.96,0.01,1.7109375,False
unrolled_linkedlist_64,10000000,8,0.5,3.0,0,0,95667.87,3.0,0,60712,3.26,0.01,59.2890625,False
unrolled_linkedlist_64,10000000,8,0.5,3.0,0,2,97193.79,3.0,0,60692,3.25,0.03,59.26953125,False
unrolled_linkedlist_64,10000000,8,0.5,3.0,0,1,90586.97,3.002,0,60756,3.29,0.04,59.33203125,False
unrolled_linkedlist_128,10,8,0.0,3.0,1,2,41055392.0,3.0,0,1756,2.96,0.0,1.71484375,False
unrolled_linkedlist_128,10,512,0.0,3.0,0,0,34454432.92,3.0,0,1772,2.98,0.0,1.73046875,False
unrolled_linkedlist_128,10,512,0.0,3.0,0,1,38098496.0,3.0,0,1752,2.96,0.0,1.7109375,False
unrolled_linkedlist_128,10,512,0.0,3.0,0,2,34960490.67,3.0,0,1752,2.98,0.0,1.7109375,False
unrolled_linkedlist_128,10,512,0.0,3.0,1,0,38524384.0,3.0,0,1784,2.98,0.0,1.7421875,False
unrolled_linkedlist_128,10,512,0.0,3.0,1,1,33763200.0,3.0,0,1784,2.96,0.0,1.7421875,False
unrolled_linkedlist_128,10,512,0.0,3.0,1,2,29486486.46,3.0,0,1772,2.95,0.01,1.73046875,False
unrolled_linkedlist_128,10,8388608,0.0,3.0,0,0,47074197.33,3.0,0,1732,2.97,0.0,1.69140625,False
unrolled_linkedlist_128,10,8388608,0.0,3.0,0,1,44815232.0,3.0,0,1724,2.97,0.0,1.68359375,False
unrolled_linkedlist_128,10,8388608,0.0,3.0,0,2,41035914.67,3.0,0,1704,2.96,0.0,1.6640625,False
unrolled_linkedlist_128,10,8388608,0.0,3.0,1,0,32060635.28,3.029,0,1752,2.84,0.01,1.7109375,False
unrolled_linkedlist_128,10,8388608,0.0,3.0,1,1,32557258.67,3.0,0,1772,2.94,0.0,1.73046875,False
unrolled_linkedlist_64,10000000,8,0.5,3.0,1,2,1901.31,3.029,0,99328,3.71,0.05,97.0,False
unrolled_linkedlist_128,10,8388608,0.0,3.0,1,2,32311093.33,3.0,0,1748,2.96,0.0,1.70703125,False
unrolled_linkedlist_64,10000000,8,0.5,3.0,1,0,1299.18,3.005,0,99312,3.8,0.09,96.984375,False
unrolled_linkedlist_64,10000000,8,0.5,3.0,1,1,1281.06,3.022,0,99324,3.91,0.03,96.99609375,False
unrolled_linkedlist_128,1000,8,0.0,3.0,0,0,42020149.33,3.0,0,1728,2.93,0.0,1.6875,False
unrolled_linkedlist_128,1000,8,0.0,3.0,0,1,41698688.0,3.0,0,1740,2.92,0.0,1.69921875,False
unrolled_linkedlist_128,1000,8,0.0,3.0,0,2,43534816.0,3.0,0,1800,2.94,0.0,1.7578125,False
unrolled_linkedlist_128,1000,8,0.0,3.0,1,0,26636621.96,3.0,0,1760,2.9,0.01,1.71875,False
unrolled_linkedlist_128,1000,8,0.0,3.0,1,1,32168117.33,3.0,0,1724,2.92,0.0,1.68359375,False
unrolled_linkedlist_128,1000,8,0.0,3.0,1,2,36428992.0,3.0,0,1760,2.87,0.0,1.71875,False
unrolled_linkedlist_128,1000,512,0.0,3.0,0,0,42435584.0,3.0,0,1756,2.93,0.0,1.71484375,False
unrolled_linkedlist_128,1000,512,0.0,3.0,0,1,45449461.33,3.0,0,1760,2.94,0.0,1.71875,False
unrolled_linkedlist_128,1000,512,0.0,3.0,0,2,48907797.33,3.0,0,1724,2.94,0.0,1.68359375,False
unrolled_linkedlist_128,1000,512,0.0,3.0,1,0,27102890.67,3.0,0,1788,2.92,0.01,1.74609375,False
unrolled_linkedlist_128,1000,512,0.0,3.0,1,1,33591498.67,3.0,0,1712,2.93,0.0,1.671875,False
unrolled_linkedlist_128,1000,512,0.0,3.0,1,2,26620426.67,3.0,0,1764,2.93,0.0,1.72265625,False
unrolled_linkedlist_128,100000,8,0.0,3.0,0,0,1275614.72,3.0,0,2056,2.93,0.0,2.0078125,False
unrolled_linkedlist_128,100000,8,0.0,3.0,0,1,1153252.8,3.0,0,2100,2.93,0.0,2.05078125,False
unrolled_linkedlist_128,100000,8,0.0,3.0,0,2,984269.79,3.0,0,2076,2.92,0.0,2.02734375,False
unrolled_linkedlist_128,100000,8,0.0,3.0,1,0,1163065.8,3.0,0,2340,2.94,0.0,2.28515625,False
unrolled_linkedlist_128,100000,8,0.0,3.0,1,1,1155327.23,3.0,0,2360,2.94,0.0,2.3046875,False
unrolled_linkedlist_128,100000,8,0.0,3.0,1,2,1289814.97,3.0,0,2452,2.94,0.0,2.39453125,False
unrolled_linkedlist_128,100000,512,0.0,3.0,0,0,1223617.29,3.0,0,2112,2.93,0.0,2.0625,False
unrolled_linkedlist_128,100000,512,0.0,3.0,0,1,1185554.96,3.0,0,2196,2.76,0.05,2.14453125,False
unrolled_linkedlist_128,100000,512,0.0,3.0,0,2,1337683.55,3.0,0,2108,2.94,0.0,2.05859375,False
unrolled_linkedlist_128,100000,512,0.0,3.0,1,0,1133659.09,3.0,0,2464,2.91,0.0,2.40625,False
unrolled_linkedlist_128,100000,512,0.0,3.0,1,1,1223974.99,3.0,0,2416,2.93,0.0,2.359375,False
unrolled_linkedlist_128,100000,512,0.0,3.0,1,2,1170967.02,3.0,0,2348,2.93,0.0,2.29296875,False
unrolled_linkedlist_128,10000000,8,0.0,3.0,0,0,197565.37,3.0,0,55136,3.0,0.04,53.84375,False
unrolled_linkedlist_128,10000000,8,0.0,3.0,0,1,196893.74,3.0,0,55320,3.03,0.01,54.0234375,False
unrolled_linkedlist_128,10000000,8,0.0,3.0,0,2,197490.04,3.0,0,55172,3.02,0.02,53.87890625,False
unrolled_linkedlist_128,10,8,0.01,3.0,0,0,50434101.33,3.0,0,1752,2.95,0.0,1.7109375,False
unrolled_linkedlist_128,10,8,0.01,3.0,0,1,43993226.67,3.0,0,1788,2.95,0.0,1.74609375,False
unrolled_linkedlist_128,10,8,0.01,3.0,0,2,46319221.33,3.0,0,1788,2.93,0.0,1.74609375,False
unrolled_linkedlist_128,10,8,0.01,3.0,1,0,30195253.33,3.0,0,1724,2.96,0.0,1.68359375,False
unrolled_linkedlist_128,10,8,0.01,3.0,1,1,41220988.93,3.0,0,1732,2.96,0.0,1.69140625,False
unrolled_linkedlist_128,10,8,0.01,3.0,1,2,30042624.0,3.0,0,1700,2.97,0.0,1.66015625,False
unrolled_linkedlist_128,10,512,0.01,3.0,0,0,42848405.33,3.0,0,1724,2.96,0.0,1.68359375,False
unrolled_linkedlist_128,10,512,0.01,3.0,0,1,41826858.67,3.0,0,1792,2.95,0.0,1.75,False
unrolled_linkedlist_128,10,512,0.01,3.0,0,2,34237237.33,3.0,0,1760,2.95,0.0,1.71875,False
unrolled_linkedlist_128,10,512,0.01,3.0,1,0,31584436.36,3.001,0,1716,2.97,0.0,1.67578125,False
unrolled_linkedlist_128,10,512,0.01,3.0,1,1,31245408.0,3.0,0,1788,2.95,0.0,1.74609375,False
unrolled_linkedlist_128,10,512,0.01,3.0,1,2,41936266.67,3.0,0,1772,2.97,0.0,1.73046875,False
unrolled_linkedlist_128,10000000,8,0.0,3.0,1,1,3714.58,3.007,0,94332,3.53,0.03,92.12109375,False
unrolled_linkedlist_128,10,8388608,0.01,3.0,0,0,35009354.67,3.0,0,1716,2.95,0.0,1.67578125,False
unrolled_linkedlist_128,10,8388608,0.01,3.0,0,1,47147680.0,3.0,0,1748,2.86,0.0,1.70703125,False
unrolled_linkedlist_128,10,8388608,0.01,3.0,0,2,45822752.0,3.0,0,1756,2.95,0.0,1.71484375,False
unrolled_linkedlist_128,10000000,8,0.0,3.0,1,0,3648.46,3.008,0,94380,3.66,0.04,92.16796875,False
unrolled_linkedlist_128,10,8388608,0.01,3.0,1,0,35496533.33,3.0,0,1748,2.97,0.0,1.70703125,False
unrolled_linkedlist_128,10000000,8,0.0,3.0,1,2,3244.46,3.008,0,94412,3.54,0.03,92.19921875,False
unrolled_linkedlist_128,10,8388608,0.01,3.0,1,1,30179669.33,3.0,0,1792,2.96,0.0,1.75,False
unrolled_linkedlist_128,10,8388608,0.01,3.0,1,2,31429610.67,3.0,0,1788,2.96,0.0,1.74609375,False
unrolled_linkedlist_128,1000,8,0.01,3.0,0,0,42855626.67,3.0,159402511,1772,2.97,0.0,1.73046875,False
unrolled_linkedlist_128,1000,8,0.01,3.0,0,1,39443722.67,3.0,627489173,1776,2.97,0.0,1.734375,False
unrolled_linkedlist_128,1000,8,0.01,3.0,0,2,40067904.0,3.0,981594168,1716,2.98,0.0,1.67578125,False
unrolled_linkedlist_128,1000,8,0.01,3.0,1,0,30435498.67,3.0,-1689081720,1804,2.98,0.0,1.76171875,False
unrolled_linkedlist_128,1000,8,0.01,3.0,1,1,27779114.67,3.0,101753822,1740,2.98,0.0,1.69921875,False
unrolled_linkedlist_128,1000,8,0.01,3.0,1,2,29867146.67,3.0,-1576538804,1776,2.95,0.0,1.734375,False
unrolled_linkedlist_128,1000,512,0.01,3.0,0,0,41425152.0,3.0,-1851302288,1720,2.97,0.0,1.6796875,False
unrolled_linkedlist_128,1000,512,0.01,3.0,0,1,42835520.0,3.0,17642467,1792,2.98,0.0,1.75,False
unrolled_linkedlist_128,1000,512,0.01,3.0,0,2,39421408.0,3.0,428983230,1716,2.98,0.0,1.67578125,False
unrolled_linkedlist_128,1000,512,0.01,3.0,1,0,30557930.67,3.0,-738248641,1756,2.96,0.0,1.71484375,False
unrolled_linkedlist_128,1000,512,0.01,3.0,1,1,27430986.67,3.0,1808957237,1812,2.97,0.0,1.76953125,False
unrolled_linkedlist_128,1000,512,0.01,3.0,1,2,29104341.33,3.0,1346853015,1784,2.97,0.0,1.7421875,False
unrolled_linkedlist_128,100000,8,0.01,3.0,0,0,442546.68,3.0,-1510323197,2424,2.98,0.0,2.3671875,False
unrolled_linkedlist_128,100000,8,0.01,3.0,0,1,451978.94,3.0,-1440079859,2416,2.96,0.0,2.359375,False
unrolled_linkedlist_128,100000,8,0.01,3.0,0,2,459199.85,3.0,-1386239814,2412,2.98,0.0,2.35546875,False
unrolled_linkedlist_128,100000,8,0.01,3.0,1,0,421892.9,3.0,-1656168839,3040,2.98,0.0,2.96875,False
unrolled_linkedlist_128,100000,8,0.01,3.0,1,1,416082.28,3.0,-1699657060,3000,2.95,0.0,2.9296875,False
unrolled_linkedlist_128,100000,8,0.01,3.0,1,2,403185.44,3.0,-1795097707,3004,2.91,0.01,2.93359375,False
unrolled_linkedlist_128,100000,512,0.01,3.0,0,0,460437.56,3.001,-1375660330,2384,2.97,0.0,2.328125,False
unrolled_linkedlist_128,100000,512,0.01,3.0,0,1,453185.91,3.0,-1431158575,2384,2.96,0.0,2.328125,False
unrolled_linkedlist_128,100000,512,0.01,3.0,0,2,433620.18,3.0,-1576242798,2408,2.98,0.0,2.3515625,False
unrolled_linkedlist_128,100000,512,0.01,3.0,1,0,422729.82,3.0,-1649951146,3044,2.94,0.0,2.97265625,False
unrolled_linkedlist_128,100000,512,0.01,3.0,1,1,403751.57,3.0,-1790825286,3040,2.95,0.0,2.96875,False
unrolled_linkedlist_128,100000,512,0.01,3.0,1,2,423886.41,3.0,-1641278688,2992,2.98,0.0,2.921875,False
unrolled_linkedlist_128,10000000,8,0.01,3.0,0,0,132673.16,3.0,0,55948,3.14,0.01,54.63671875,False
unrolled_linkedlist_128,10,8,0.1,3.0,0,1,45847424.0,3.0,0,1720,2.94,0.01,1.6796875,False
unrolled_linkedlist_128,10,8,0.1,3.0,0,0,38438901.33,3.0,0,1776,2.98,0.0,1.734375,False
unrolled_linkedlist_128,10000000,8,0.01,3.0,0,1,129900.93,3.0,0,55952,3.16,0.02,54.640625,False
unrolled_linkedlist_128,10000000,8,0.01,3.0,0,2,138523.11,3.0,0,55808,3.16,0.03,54.5,False
unrolled_linkedlist_128,10,8,0.1,3.0,0,2,38450944.0,3.0,0,1700,2.98,0.0,1.66015625,False
unrolled_linkedlist_128,10,8,0.1,3.0,1,0,38794293.33,3.0,0,1768,2.99,0.0,1.7265625,False
unrolled_linkedlist_128,10,8,0.1,3.0,1,1,38764074.67,3.0,0,1720,2.99,0.0,1.6796875,False
unrolled_linkedlist_128,10,8,0.1,3.0,1,2,33228458.67,3.0,0,1748,2.99,0.0,1.70703125,False
unrolled_linkedlist_128,10,512,0.1,3.0,0,0,37136693.33,3.0,0,1708,2.97,0.01,1.66796875,False
unrolled_linkedlist_128,10,512,0.1,3.0,0,1,37089354.67,3.0,0,1772,2.99,0.0,1.73046875,False
unrolled_linkedlist_128,10,512,0.1,3.0,0,2,50035157.33,3.0,0,1708,2.98,0.0,1.66796875,False
unrolled_linkedlist_128,10,512,0.1,3.0,1,0,41844608.0,3.0,0,1708,2.99,0.0,1.66796875,False
unrolled_linkedlist_128,10,512,0.1,3.0,1,1,32145781.33,3.0,0,1724,2.98,0.0,1.68359375,False
unrolled_linkedlist_128,10,512,0.1,3.0,1,2,36701639.53,3.0,0,1748,2.98,0.0,1.70703125,False
unrolled_linkedlist_128,10,8388608,0.1,3.0,0,0,41762954.67,3.0,0,1776,2.99,0.0,1.734375,False
unrolled_linkedlist_128,10,8388608,0.1,3.0,0,1,42223605.33,3.0,0,1792,2.99,0.0,1.75,False
unrolled_linkedlist_128,10,8388608,0.1,3.0,0,2,48454752.0,3.0,0,1756,2.99,0.0,1.71484375,False
unrolled_linkedlist_128,10,8388608,0.1,3.0,1,0,32550613.33,3.0,0,1784,2.99,0.0,1.7421875,False
unrolled_linkedlist_128,10,8388608,0.1,3.0,1,1,37758528.0,3.0,0,1788,2.93,0.0,1.74609375,False
unrolled_linkedlist_128,10,8388608,0.1,3.0,1,2,31805354.67,3.0,0,1744,2.99,0.0,1.703125,False
unrolled_linkedlist_128,10000000,8,0.01,3.0,1,0,4617.48,3.001,8828,94328,3.64,0.05,92.1171875,False
unrolled_linkedlist_128,10000000,8,0.01,3.0,1,2,4066.57,3.006,18788,94384,3.64,0.05,92.171875,False
unrolled_linkedlist_128,10000000,8,0.01,3.0,1,1,4655.79,3.004,18788,94332,3.7,0.05,92.12109375,False
unrolled_linkedlist_128,1000,8,0.1,3.0,0,0,37611168.0,3.0,395324290,1748,2.99,0.0,1.70703125,False
unrolled_linkedlist_128,1000,8,0.1,3.0,0,1,35640565.33,3.0,-9952655,1788,3.0,0.0,1.74609375,False
unrolled_linkedlist_128,1000,8,0.1,3.0,0,2,35506368.0,3.0,-915571674,1796,3.0,0.0,1.75390625,False
unrolled_linkedlist_128,1000,8,0.1,3.0,1,0,26144426.67,3.0,370120352,1808,2.98,0.0,1.765625,False
unrolled_linkedlist_128,1000,8,0.1,3.0,1,2,26059210.67,3.0,-207259145,1776,3.0,0.0,1.734375,False
unrolled_linkedlist_128,1000,8,0.1,3.0,1,1,26479648.0,3.0,-1661386948,1740,3.0,0.0,1.69921875,False
unrolled_linkedlist_128,1000,512,0.1,3.0,0,0,39179733.33,3.0,-1909833932,1768,2.98,0.01,1.7265625,False
unrolled_linkedlist_128,1000,512,0.1,3.0,0,1,37906709.33,3.0,-1909742909,1732,3.0,0.0,1.69140625,False
unrolled_linkedlist_128,1000,512,0.1,3.0,0,2,35652224.0,3.0,68756190,1716,2.99,0.0,1.67578125,False
unrolled_linkedlist_128,1000,512,0.1,3.0,1,0,26753440.0,3.0,191709549,1796,2.99,0.0,1.75390625,False
unrolled_linkedlist_128,1000,512,0.1,3.0,1,1,27234336.0,3.0,-855665341,1720,2.99,0.0,1.6796875,False
unrolled_linkedlist_128,1000,512,0.1,3.0,1,2,28188928.0,3.0,1291662380,1808,3.0,0.0,1.765625,False
unrolled_linkedlist_128,100000,8,0.1,3.0,0,0,420901.9,3.0,-1910042655,2692,3.0,0.0,2.62890625,False
unrolled_linkedlist_128,100000,8,0.1,3.0,0,1,417702.99,3.0,-1931394547,2696,3.0,0.0,2.6328125,False
unrolled_linkedlist_128,100000,8,0.1,3.0,0,2,410214.84,3.0,-1981440537,2604,2.88,0.02,2.54296875,False
unrolled_linkedlist_128,100000,8,0.1,3.0,1,0,341694.86,3.0,1858052869,3068,3.0,0.0,2.99609375,False
unrolled_linkedlist_128,100000,8,0.1,3.0,1,1,331216.36,3.001,1788127167,3040,2.99,0.0,2.96875,False
unrolled_linkedlist_128,100000,8,0.1,3.0,1,2,324396.09,3.001,1742565855,3092,3.0,0.0,3.01953125,False
unrolled_linkedlist_128,100000,512,0.1,3.0,0,0,417337.46,3.0,-1933914874,2612,3.0,0.0,2.55078125,False
unrolled_linkedlist_128,100000,512,0.1,3.0,0,1,432217.95,3.0,-1833676289,2624,2.97,0.0,2.5625,False
unrolled_linkedlist_128,100000,512,0.1,3.0,0,2,415310.83,3.0,-1947240860,2660,2.99,0.0,2.59765625,False
unrolled_linkedlist_128,100000,512,0.1,3.0,1,0,352228.68,3.0,1928096279,3084,3.01,0.0,3.01171875,False
unrolled_linkedlist_128,100000,512,0.1,3.0,1,1,356022.51,3.0,1953666635,3092,2.97,0.01,3.01953125,False
unrolled_linkedlist_128,100000,512,0.1,3.0,1,2,322382.99,3.0,1728873522,3056,3.01,0.0,2.984375,False
unrolled_linkedlist_128,10,8,0.5,3.0,0,0,40288010.67,3.0,918332352,1724,3.01,0.0,1.68359375,False
unrolled_linkedlist_128,10,8,0.5,3.0,0,1,39665772.45,3.0,-1877114860,1756,2.99,0.01,1.71484375,False
unrolled_linkedlist_128,10000000,8,0.1,3.0,0,0,123818.57,3.013,0,56068,3.15,0.03,54.75390625,False
unrolled_linkedlist_128,10,8,0.5,3.0,0,2,41983919.45,3.0,-39254229,1752,2.97,0.0,1.7109375,False
unrolled_linkedlist_128,10000000,8,0.1,3.0,0,2,122685.83,3.0,0,56004,3.15,0.03,54.69140625,False
unrolled_linkedlist_128,10,8,0.5,3.0,1,0,33811200.0,3.0,1811023548,1720,3.01,0.0,1.6796875,False
unrolled_linkedlist_128,10000000,8,0.1,3.0,0,1,122389.92,3.0,0,55948,3.2,0.03,54.63671875,False
unrolled_linkedlist_128,10,8,0.5,3.0,1,1,32547082.67,3.0,417681919,1776,3.0,0.0,1.734375,False
unrolled_linkedlist_128,10,8,0.5,3.0,1,2,35855424.0,3.0,-1879623762,1748,3.0,0.0,1.70703125,False
unrolled_linkedlist_128,10,512,0.5,3.0,0,0,40516288.0,3.0,1944806838,1792,2.99,0.01,1.75,False
unrolled_linkedlist_128,10,512,0.5,3.0,0,1,42265152.0,3.0,1223374115,1796,2.99,0.0,1.75390625,False
unrolled_linkedlist_128,10,512,0.5,3.0,0,2,36463765.33,3.0,897320698,1720,2.89,0.0,1.6796875,False
unrolled_linkedlist_128,10,512,0.5,3.0,1,0,34020576.0,3.0,-1542644343,1792,3.0,0.0,1.75,False
unrolled_linkedlist_128,10,512,0.5,3.0,1,1,34837706.67,3.0,2133108652,1716,3.0,0.0,1.67578125,False
unrolled_linkedlist_128,10,512,0.5,3.0,1,2,33425706.67,3.0,74326575,1752,3.0,0.0,1.7109375,False
unrolled_linkedlist_128,10,8388608,0.5,3.0,0,0,38183232.0,3.0,40382775,1756,3.0,0.0,1.71484375,False
unrolled_linkedlist_128,10,8388608,0.5,3.0,0,1,36255456.0,3.0,-42250970,1748,2.97,0.0,1.70703125,False
unrolled_linkedlist_128,10,8388608,0.5,3.0,0,2,37255466.67,3.0,168339425,1716,2.99,0.0,1.67578125,False
unrolled_linkedlist_128,10,8388608,0.5,3.0,1,0,35963562.67,3.0,-1393997028,1752,3.01,0.0,1.7109375,False
unrolled_linkedlist_128,10,8388608,0.5,3.0,1,1,32363360.0,3.0,-408008227,1704,2.99,0.0,1.6640625,False
unrolled_linkedlist_128,10,8388608,0.5,3.0,1,2,33679850.67,3.0,1219179433,1784,2.99,0.0,1.7421875,False
unrolled_linkedlist_128,10000000,8,0.1,3.0,1,1,4086.77,3.007,7511,94604,3.67,0.05,92.38671875,False
unrolled_linkedlist_128,10000000,8,0.1,3.0,1,2,4039.91,3.002,7511,94676,3.71,0.05,92.45703125,False
unrolled_linkedlist_128,10000000,8,0.1,3.0,1,0,4019.18,3.01,7511,94552,3.77,0.05,92.3359375,False
unrolled_linkedlist_128,1000,8,0.5,3.0,0,0,27753568.0,3.0,-249086397,1728,3.01,0.0,1.6875,False
unrolled_linkedlist_128,1000,8,0.5,3.0,0,1,27019072.0,3.0,1329113820,1804,2.99,0.0,1.76171875,False
unrolled_linkedlist_128,1000,8,0.5,3.0,0,2,26778538.67,3.0,439323587,1760,3.0,0.0,1.71875,False
unrolled_linkedlist_128,1000,8,0.5,3.0,1,0,21501838.17,3.0,-1050853301,1792,3.0,0.0,1.75,False
unrolled_linkedlist_128,1000,8,0.5,3.0,1,1,21221941.33,3.0,-2100247989,1772,3.02,0.0,1.73046875,False
unrolled_linkedlist_128,1000,8,0.5,3.0,1,2,21637418.67,3.0,-541743100,1792,3.01,0.0,1.75,False
unrolled_linkedlist_128,1000,512,0.5,3.0,0,0,27477696.0,3.0,-1268240621,1720,2.98,0.03,1.6796875,False
unrolled_linkedlist_128,1000,512,0.5,3.0,0,1,26929749.33,3.0,997468724,1764,3.01,0.0,1.72265625,False
unrolled_linkedlist_128,1000,512,0.5,3.0,0,2,27173024.0,3.0,1896388383,1764,3.01,0.0,1.72265625,False
unrolled_linkedlist_128,1000,512,0.5,3.0,1,0,22403968.0,3.0,-1962937890,1732,3.01,0.0,1.69140625,False
unrolled_linkedlist_128,1000,512,0.5,3.0,1,1,21569440.0,3.0,-796412861,1752,3.01,0.0,1.7109375,False
unrolled_linkedlist_128,1000,512,0.5,3.0,1,2,21357568.0,3.0,-1593251527,1772,2.89,0.01,1.73046875,False
unrolled_linkedlist_128,100000,8,0.5,3.0,0,0,419603.24,3.0,1317259763,2440,3.0,0.01,2.3828125,False
unrolled_linkedlist_128,100000,8,0.5,3.0,0,1,396426.01,3.0,1231009311,2420,3.01,0.0,2.36328125,False
unrolled_linkedlist_128,100000,8,0.5,3.0,0,2,396967.62,3.0,1232987077,2404,3.0,0.01,2.34765625,False
unrolled_linkedlist_128,100000,8,0.5,3.0,1,0,326348.96,3.0,976501107,3096,3.0,0.0,3.0234375,False
unrolled_linkedlist_128,100000,8,0.5,3.0,1,1,336313.72,3.0,1013623094,3124,2.99,0.0,3.05078125,False
unrolled_linkedlist_128,100000,512,0.5,3.0,0,0,425061.14,3.0,1337500266,2452,3.0,0.0,2.39453125,False
unrolled_linkedlist_128,100000,8,0.5,3.0,1,2,322598.04,3.0,962524724,3088,3.02,0.0,3.015625,False
unrolled_linkedlist_128,100000,512,0.5,3.0,0,1,423484.47,3.0,1331776182,2384,2.98,0.01,2.328125,False
unrolled_linkedlist_128,100000,512,0.5,3.0,0,2,392954.89,3.0,1217791847,2420,3.01,0.01,2.36328125,False
